customer_id,name,gender,age,city,state,signup_date,total_orders,completed_orders,total_units,active_months,first_order_date,last_order_date,last_completed_order_date,recency_days,account_age_days,customer_lifetime_days,total_gross_revenue,total_revenue,total_profit,average_order_value,order_frequency_monthly,gross_margin_pct,refund_count,refund_amount,refund_rate,cancellation_count,cancellation_amount,cancellation_rate,recent_revenue,recent_order_count,historical_revenue,historical_order_count,recent_revenue_ratio,recent_order_ratio,revenue_trend,r_score,f_score,m_score,rfm_score,customer_segment,risk_score,risk_level,key_risk_driver,recommended_action,churn_probability
CUST_000059,Judith Gutierrez,Female,68.0,Detroit,MI,2022-10-27,23.0,20.0,24.0,13.0,2022-10-28,2024-03-31,2024-03-31,91,612,520,6881.42,4698.46,2204.54,234.92,0.98,46.92,1.0,1022.97,0.0435,2.0,1159.99,0.087,0.0,0.0,4698.46,20.0,0.0,0.0,-0.3326,4,5,4,454,Champions,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.7493
CUST_000060,Sophia Adams,Female,49.0,Philadelphia,PA,2023-08-28,13.0,13.0,21.0,8.0,2023-08-28,2024-06-07,2024-06-07,23,307,284,8074.0,8074.0,2533.63,621.08,1.27,31.38,0.0,0.0,0.0,0.0,0.0,0.0,208.5,2.0,7865.5,11.0,0.0258,0.1538,-0.2985,4,4,5,445,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1188
CUST_000061,Terry Peterson,Male,49.0,Los Angeles,CA,2023-12-18,2.0,2.0,4.0,2.0,2023-12-21,2024-01-03,2024-01-03,179,195,13,510.49,510.49,301.33000000000004,255.24,0.308,59.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.49,2.0,0.0,0.0,-0.3269,3,2,2,322,Promising,30,MEDIUM,Cooling Purchase Cadence (91-180 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9294
CUST_000062,Katherine Rodriguez,Female,39.0,Seattle,WA,2024-01-05,8.0,7.0,12.0,5.0,2024-01-06,2024-06-20,2024-06-20,10,177,166,2085.46,1844.47,905.8100000000001,263.5,1.186,49.11,0.0,0.0,0.0,1.0,240.99,0.125,1111.0,4.0,733.47,3.0,0.6023,0.5714,0.4673,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0857
CUST_000063,Christian Wood,Male,33.0,New York,NY,2022-08-04,6.0,3.0,8.0,4.0,2022-08-06,2022-12-22,2022-11-13,595,696,138,1053.47,774.98,454.70000000000005,258.33,0.129,58.67,2.0,207.5,0.3333,1.0,70.99,0.1667,0.0,0.0,774.98,3.0,0.0,0.0,-0.3291,1,2,2,122,Hibernating,70,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000064,David Flores,Male,56.0,Portland,OR,2023-10-28,2.0,2.0,2.0,1.0,2023-11-07,2023-11-28,2023-11-28,215,246,21,1358.49,1358.49,327.40000000000003,679.24,0.244,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.49,2.0,0.0,0.0,-0.3309,3,2,3,323,Promising,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.984
CUST_000065,Frank Harris,Male,47.0,Portland,OR,2023-07-29,4.0,3.0,4.0,3.0,2023-07-30,2024-02-22,2024-02-22,129,337,207,2732.96,929.99,481.56,310.0,0.267,51.78,1.0,1802.97,0.25,0.0,0.0,0.0,0.0,0.0,929.99,3.0,0.0,0.0,-0.3298,3,2,2,322,Promising,45,MEDIUM,Cooling Purchase Cadence (91-180 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.787
CUST_000066,Arthur Cruz,Male,28.0,New York,NY,2024-02-12,8.0,8.0,11.0,4.0,2024-02-13,2024-06-12,2024-06-12,18,139,120,1126.95,1126.95,317.67,140.87,1.727,28.19,0.0,0.0,0.0,0.0,0.0,0.0,988.4499999999999,6.0,138.5000000000001,2.0,0.8771,0.75,0.8288,4,3,2,432,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1329
CUST_000067,Gary Rodriguez,Male,44.0,San Diego,CA,2023-10-31,8.0,8.0,13.0,5.0,2023-11-01,2024-06-20,2024-06-20,10,243,232,1804.44,1804.44,924.83,225.56,0.988,51.25,0.0,0.0,0.0,0.0,0.0,0.0,1513.45,6.0,290.99,2.0,0.8387,0.75,0.7807,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1715
CUST_000068,Judy White,Female,49.0,Atlanta,GA,2023-05-05,20.0,19.0,28.0,11.0,2023-05-07,2024-06-26,2024-06-26,4,422,416,8075.43,7992.44,3049.5099999999998,420.65,1.351,38.15,1.0,82.99,0.05,0.0,0.0,0.0,1369.47,8.0,6622.969999999999,11.0,0.1713,0.4211,-0.1047,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1364
CUST_000069,Donna Anderson,Female,18.0,Philadelphia,PA,2023-11-08,45.0,42.0,57.0,7.0,2023-11-08,2024-06-26,2024-06-26,4,235,231,9323.19,8807.19,4050.4100000000003,209.7,5.362,45.99,3.0,516.0,0.0667,0.0,0.0,0.0,5574.269999999999,31.0,3232.920000000002,11.0,0.6329,0.7381,0.51,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0705
CUST_000070,Sarah Clark,Female,39.0,San Antonio,TX,2022-11-04,6.0,6.0,8.0,5.0,2022-11-05,2023-08-27,2023-08-27,308,604,295,2897.5,2897.5,827.87,482.92,0.298,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.5,6.0,0.0,0.0,-0.3322,2,3,3,233,At Risk,60,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9998
CUST_000071,Rachel Cruz,Female,43.0,Charlotte,NC,2023-11-10,16.0,14.0,17.0,8.0,2023-11-12,2024-06-30,2024-06-30,0,233,231,3098.95,2351.95,1289.6000000000001,168.0,1.803,54.83,1.0,705.0,0.0625,1.0,42.0,0.0625,1069.48,6.0,1282.4699999999998,8.0,0.4547,0.4286,0.2718,5,4,3,543,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0573
CUST_000072,Jean Roberts,Female,18.0,Chicago,IL,2023-11-06,6.0,6.0,11.0,5.0,2023-11-07,2024-06-29,2024-06-29,1,237,235,2516.93,2516.93,963.1700000000001,419.49,0.759,38.27,0.0,0.0,0.0,0.0,0.0,0.0,830.94,4.0,1685.9899999999998,2.0,0.3301,0.6667,0.1064,5,3,3,533,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1178
CUST_000073,Timothy Hill,Unknown,18.0,San Diego,CA,2023-12-27,1.0,1.0,1.0,1.0,2023-12-29,2023-12-29,2023-12-29,184,186,0,340.99,340.99,186.68,340.99,0.161,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.99,1.0,0.0,0.0,-0.3238,3,1,1,311,Promising,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9384
CUST_000074,Martha King,Female,35.0,New York,NY,2022-09-06,12.0,11.0,30.0,6.0,2022-09-20,2023-07-10,2023-07-10,356,663,293,7124.38,6614.38,2367.05,601.31,0.498,35.79,0.0,0.0,0.0,1.0,510.0,0.0833,0.0,0.0,6614.38,11.0,0.0,0.0,-0.3328,2,4,5,245,At Risk,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000075,Sandra Campbell,Female,45.0,Chicago,IL,2023-12-23,39.0,37.0,72.0,7.0,2023-12-23,2024-06-29,2024-06-29,1,190,189,12814.58,12093.61,5352.09,326.85,5.842,44.26,1.0,681.98,0.0256,1.0,38.99,0.0256,11565.650000000001,32.0,527.9599999999991,5.0,0.9563,0.8649,0.941,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0675
CUST_000076,Megan Stewart,Female,45.0,Miami,FL,2022-06-28,14.0,13.0,29.0,11.0,2022-06-28,2023-06-22,2023-06-22,374,733,359,7803.39,7568.39,2819.01,582.18,0.532,37.25,0.0,0.0,0.0,1.0,235.0,0.0714,0.0,0.0,7568.39,13.0,0.0,0.0,-0.3329,2,4,5,245,At Risk,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000077,Catherine Perez,Female,58.0,Denver,CO,2023-10-31,20.0,20.0,44.0,5.0,2023-11-02,2024-06-27,2024-06-27,3,243,238,14249.84,14249.84,4365.38,712.49,2.469,30.63,0.0,0.0,0.0,0.0,0.0,0.0,8649.34,12.0,5600.5,8.0,0.607,0.6,0.4756,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0859
CUST_000078,Mark Roberts,Male,40.0,Austin,TX,2024-02-14,1.0,0.0,0.0,1.0,2024-02-21,2024-02-21,,999,137,0,73.5,0.0,0.0,0.0,0.0,0.0,1.0,73.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000079,Zachary Smith,Male,34.0,New York,NY,2022-02-10,7.0,7.0,14.0,4.0,2022-02-11,2022-08-29,2022-08-29,671,871,199,1372.95,1372.95,897.4300000000001,196.14,0.241,65.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.95,7.0,0.0,0.0,-0.3309,1,3,3,133,At Risk,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000080,Zachary Diaz,Male,22.0,Miami,FL,2023-07-18,1.0,1.0,3.0,1.0,2023-07-18,2023-07-18,2023-07-18,348,348,0,122.97,122.97,55.89000000000001,122.97,0.086,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.97,1.0,0.0,0.0,-0.3083,2,1,1,211,Hibernating,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9998
CUST_000081,Samuel King,Male,34.0,Chicago,IL,2023-08-12,1.0,1.0,1.0,1.0,2023-08-12,2023-08-12,2023-08-12,323,323,0,336.0,336.0,196.42,336.0,0.093,58.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,0.0,-0.3237,2,1,1,211,Hibernating,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9996
CUST_000082,Michelle Gray,Female,47.0,San Diego,CA,2023-11-30,7.0,7.0,11.0,5.0,2023-11-30,2024-06-12,2024-06-12,18,213,195,2795.42,2795.42,1047.92,399.35,0.986,37.49,0.0,0.0,0.0,0.0,0.0,0.0,434.97,3.0,2360.45,4.0,0.1556,0.4286,-0.1254,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1211
CUST_000083,Christopher Edwards,Male,48.0,Chicago,IL,2022-04-22,1.0,1.0,1.0,1.0,2022-04-30,2022-04-30,2022-04-30,792,800,0,17.99,17.99,11.299999999999997,17.99,0.038,62.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,1.0,0.0,0.0,-0.2142,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000084,Judy Garcia,Female,42.0,San Diego,CA,2024-02-01,20.0,19.0,34.0,5.0,2024-02-01,2024-06-30,2024-06-30,0,150,150,7753.83,6565.33,3221.36,345.54,3.8,49.07,0.0,0.0,0.0,1.0,1188.5,0.05,6155.83,17.0,409.5,2.0,0.9376,0.8947,0.9154,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0815
CUST_000085,Virginia Lopez,Female,45.0,Dallas,TX,2024-03-27,42.0,40.0,72.0,4.0,2024-03-27,2024-06-30,2024-06-30,0,95,95,18269.64,18208.65,7557.88,455.22,12.632,41.51,2.0,60.99,0.0476,0.0,0.0,0.0,18166.65,39.0,42.0,1.0,0.9977,0.975,0.9964,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.051
CUST_000086,Martha Rivera,Female,54.0,Houston,TX,2023-08-21,35.0,32.0,56.0,11.0,2023-08-22,2024-06-30,2024-06-30,0,314,313,9994.36,9580.369999999999,4905.7,299.39,3.057,51.21,0.0,0.0,0.0,3.0,413.99,0.0857,3612.47,13.0,5967.9,19.0,0.3771,0.4062,0.1692,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0624
CUST_000087,Henry Carter,Male,39.0,San Antonio,TX,2023-02-16,1.0,1.0,2.0,1.0,2023-02-16,2023-02-16,2023-02-16,500,500,0,147.0,147.0,117.98,147.0,0.06,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,0.0,0.0,-0.3121,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000088,Teresa Ward,Female,56.0,Phoenix,AZ,2023-07-25,8.0,8.0,16.0,7.0,2023-07-25,2024-06-16,2024-06-16,14,341,327,2654.93,2654.93,1271.42,331.87,0.704,47.89,0.0,0.0,0.0,0.0,0.0,0.0,1887.45,3.0,767.4799999999998,5.0,0.7109,0.375,0.6123,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1772
CUST_000089,Margaret Murphy,Female,29.0,Seattle,WA,2022-03-03,22.0,20.0,35.0,14.0,2022-03-04,2023-12-27,2023-12-27,186,850,663,5886.4,5280.91,1939.21,264.05,0.706,36.72,0.0,0.0,0.0,2.0,605.49,0.0909,0.0,0.0,5280.91,20.0,0.0,0.0,-0.3327,3,5,4,354,Loyal Customers,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9949
CUST_000090,Christine Anderson,Female,38.0,San Diego,CA,2023-10-18,3.0,2.0,2.0,2.0,2023-10-19,2024-02-20,2024-02-20,131,256,124,954.5,852.5,221.48999999999995,426.25,0.234,25.98,1.0,102.0,0.3333,0.0,0.0,0.0,0.0,0.0,852.5,2.0,0.0,0.0,-0.3295,3,2,2,322,Promising,45,MEDIUM,Cooling Purchase Cadence (91-180 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.6969
CUST_000091,Victoria Edwards,Female,32.0,Minneapolis,MN,2022-03-19,21.0,18.0,26.0,11.0,2022-03-20,2023-06-22,2023-06-22,374,834,459,7785.88,7287.9,2222.4,404.88,0.647,30.49,3.0,497.98,0.1429,0.0,0.0,0.0,0.0,0.0,7287.9,18.0,0.0,0.0,-0.3329,2,4,5,245,At Risk,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000092,Thomas Cooper,Male,48.0,New York,NY,2022-11-17,1.0,1.0,2.0,1.0,2022-11-19,2022-11-19,2022-11-19,589,591,0,23.98,23.98,9.4,23.98,0.051,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,1.0,0.0,0.0,-0.2352,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_000093,Betty Thomas,Female,26.0,New York,NY,2022-05-30,4.0,3.0,9.0,4.0,2022-05-31,2023-03-13,2023-03-13,475,762,286,1063.96,1011.96,529.87,337.32,0.118,52.36,1.0,52.0,0.25,0.0,0.0,0.0,0.0,0.0,1011.96,3.0,0.0,0.0,-0.3301,1,2,2,122,Hibernating,70,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000094,Olivia Mitchell,Female,34.0,Los Angeles,CA,2023-09-29,7.0,7.0,8.0,5.0,2023-09-29,2024-06-24,2024-06-24,6,275,269,716.47,716.47,323.32,102.35,0.764,45.13,0.0,0.0,0.0,0.0,0.0,0.0,309.99,4.0,406.48,3.0,0.4327,0.5714,0.2402,5,3,2,532,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1416
CUST_000095,Madison Hernandez,Female,18.0,New York,NY,2023-06-25,12.0,10.0,14.0,9.0,2023-06-26,2024-04-18,2024-04-18,73,371,297,2755.8900000000003,1954.9,1019.61,195.49,0.809,52.16,1.0,763.0,0.0833,1.0,37.99,0.0833,102.0,1.0,1852.9,9.0,0.0522,0.1,-0.2624,4,4,3,443,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.4147
CUST_000096,Jose Clark,Male,46.0,San Diego,CA,2023-09-10,5.0,5.0,7.0,4.0,2023-09-11,2024-06-20,2024-06-20,10,294,283,855.95,855.95,521.7,171.19,0.51,60.95,0.0,0.0,0.0,0.0,0.0,0.0,394.98,2.0,460.97,3.0,0.4615,0.4,0.2787,4,3,2,432,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1565
CUST_000097,Linda Gutierrez,Female,54.0,Los Angeles,CA,2022-03-13,7.0,7.0,15.0,5.0,2022-03-15,2023-04-23,2023-04-23,434,840,404,1937.41,1937.41,929.1200000000001,276.77,0.25,47.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.41,7.0,0.0,0.0,-0.3316,2,3,3,233,At Risk,75,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000098,Sophia Kim,Female,39.0,New York,NY,2022-12-28,49.0,45.0,64.0,17.0,2022-12-28,2024-05-04,2024-05-04,57,550,493,14970.25,14412.76,5491.55,320.28,2.455,38.1,2.0,91.49,0.0408,2.0,466.0,0.0408,1275.98,5.0,13136.78,40.0,0.0885,0.1111,-0.2151,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.3172
CUST_000099,Nancy James,Female,49.0,Chicago,IL,2023-01-27,17.0,16.0,28.0,9.0,2023-01-27,2023-10-16,2023-10-16,258,520,262,6083.9400000000005,5046.95,2069.57,315.43,0.923,41.01,0.0,0.0,0.0,1.0,1036.99,0.0588,0.0,0.0,5046.95,16.0,0.0,0.0,-0.3327,3,4,4,344,Loyal Customers,70,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9977
CUST_000100,Andrew Wright,Male,49.0,San Antonio,TX,2023-07-01,0.0,0.0,0.0,0.0,,,,999,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000101,Bryan Flores,Male,47.0,Denver,CO,2022-04-22,1.0,1.0,5.0,1.0,2022-04-22,2022-04-22,2022-04-22,800,800,0,5377.5,5377.5,1714.6499999999996,5377.5,0.038,31.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5377.5,1.0,0.0,0.0,-0.3327,1,1,4,114,Promising,60,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000102,Ethan Ortiz,Male,46.0,Philadelphia,PA,2023-08-03,2.0,2.0,2.0,2.0,2023-08-11,2023-09-22,2023-09-22,282,332,42,93.49,93.49,72.91,46.74,0.181,77.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49,2.0,0.0,0.0,-0.3011,2,2,1,221,Hibernating,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9985
CUST_000103,Alice Nguyen,Female,47.0,Charlotte,NC,2023-01-18,11.0,10.0,19.0,6.0,2023-01-20,2023-08-23,2023-08-23,312,529,215,2354.91,1844.91,882.98,184.49,0.567,47.86,1.0,510.0,0.0909,0.0,0.0,0.0,0.0,0.0,1844.91,10.0,0.0,0.0,-0.3315,2,4,3,243,At Risk,60,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9997
CUST_000104,Keith Watson,Male,30.0,Los Angeles,CA,2024-01-30,1.0,0.0,0.0,1.0,2024-02-13,2024-02-13,,999,152,0,1188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1188.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000105,Jose Bailey,Male,36.0,San Diego,CA,2023-03-04,2.0,2.0,2.0,1.0,2023-03-05,2023-03-31,2023-03-31,457,484,26,720.98,720.98,286.18,360.49,0.124,39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.98,2.0,0.0,0.0,-0.3288,2,2,2,222,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000106,Brian Rodriguez,Male,39.0,Chicago,IL,2022-04-22,2.0,2.0,4.0,2.0,2022-04-23,2022-05-31,2022-05-31,761,800,38,1769.0,1769.0,338.02,884.5,0.075,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.0,2.0,0.0,0.0,-0.3315,1,2,3,123,Promising,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_000107,Sharon Ortiz,Female,34.0,Atlanta,GA,2022-04-23,6.0,6.0,10.0,5.0,2022-04-25,2022-10-14,2022-10-14,625,799,172,1525.94,1525.94,740.3100000000001,254.32,0.225,48.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.94,6.0,0.0,0.0,-0.3312,1,3,3,133,At Risk,75,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000108,Julia Thomas,Female,19.0,Los Angeles,CA,2022-09-17,24.0,23.0,35.0,13.0,2022-09-19,2024-06-30,2024-06-30,0,652,650,8114.82,7900.83,3126.56,343.51,1.058,39.57,0.0,0.0,0.0,1.0,213.99,0.0417,2920.4399999999996,10.0,4980.39,13.0,0.3696,0.4348,0.1593,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.3047
CUST_000109,Madison Nelson,Female,23.0,Charlotte,NC,2022-09-03,46.0,45.0,64.0,19.0,2022-09-05,2024-04-08,2024-04-08,83,666,581,10983.16,10770.17,4823.6900000000005,239.34,2.027,44.79,0.0,0.0,0.0,1.0,212.99,0.0217,34.99,1.0,10735.18,44.0,0.0032,0.0222,-0.3287,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.6616
CUST_000110,Jeffrey Sanchez,Male,41.0,Denver,CO,2023-11-17,1.0,1.0,1.0,1.0,2023-11-25,2023-11-25,2023-11-25,218,226,0,76.0,76.0,62.08,76.0,0.133,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,-0.2946,3,1,1,311,Promising,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9822
CUST_000111,Amy Walker,Female,50.0,Dallas,TX,2023-09-26,8.0,8.0,13.0,4.0,2023-09-26,2024-06-27,2024-06-27,3,278,275,3041.45,3041.45,1115.68,380.18,0.863,36.68,0.0,0.0,0.0,0.0,0.0,0.0,2452.96,5.0,588.4899999999998,3.0,0.8065,0.625,0.7396,5,3,4,534,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1458
CUST_000112,Stephanie Hill,Female,39.0,San Diego,CA,2022-03-26,22.0,21.0,30.0,14.0,2022-03-30,2024-03-18,2024-03-18,104,827,719,9453.91,9351.91,2924.72,445.33,0.762,31.27,0.0,0.0,0.0,1.0,102.0,0.0455,0.0,0.0,9351.91,21.0,0.0,0.0,-0.333,3,5,5,355,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9343
CUST_000113,Sharon Bailey,Female,73.0,Houston,TX,2023-12-24,22.0,20.0,29.0,5.0,2023-12-26,2024-06-27,2024-06-23,7,189,184,4940.31,4634.31,2305.8,231.72,3.175,49.75,0.0,0.0,0.0,2.0,306.0,0.0909,3887.34,17.0,746.9700000000003,3.0,0.8388,0.85,0.7834,4,5,4,454,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1005
CUST_000114,Gerald Hill,Male,27.0,New York,NY,2022-04-16,6.0,6.0,11.0,5.0,2022-04-18,2023-02-16,2023-02-16,500,806,304,1776.0,1776.0,1011.29,296.0,0.223,56.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.0,6.0,0.0,0.0,-0.3315,1,3,3,133,At Risk,75,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000115,Mary Hill,Female,44.0,Detroit,MI,2023-11-09,11.0,7.0,13.0,5.0,2023-11-10,2024-06-30,2024-06-30,0,234,233,3390.95,1838.97,923.8500000000001,262.71,0.897,50.24,3.0,1310.99,0.2727,1.0,240.99,0.0909,982.47,5.0,856.5,2.0,0.5343,0.7143,0.377,5,3,3,533,Loyal Customers,15,LOW,High Return Friction (27.3% Refund Rate),Loyalty Points Acceleration & Exclusive Product Previews,0.0704
CUST_000116,Jonathan Smith,Male,55.0,Atlanta,GA,2022-05-02,0.0,0.0,0.0,0.0,,,,999,790,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_000117,Jesse Edwards,Male,52.0,Los Angeles,CA,2023-01-02,2.0,2.0,2.0,2.0,2023-01-03,2023-02-13,2023-02-13,503,545,41,176.0,176.0,46.85000000000001,88.0,0.11,26.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,2.0,0.0,0.0,-0.3154,1,2,1,121,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
